Customer ID,Loan Sanction Amount (USD)
C-17279,219546.07
C-43152,0.0
C-38870,19023.83
C-27037,0.0
C-15936,49465.12
C-35550,91225.42
C-30770,10227.18
C-34513,48634.1
C-23293,22614.16
C-9496,43480.35
C-21932,99703.2
C-3729,83274.61
C-35228,36978.74
C-41281,31782.98
C-26542,0.0
C-11351,13650.01
C-4423,22806.72
C-14214,21815.85
C-9260,23000.28
C-35742,16385.31
C-4498,29614.69
C-11297,97301.97
C-37819,79750.26
C-39299,48533.78
C-33838,95063.38
C-26522,72248.81
C-49607,190590.7
C-47282,967.19
C-22596,44909.67
C-7798,26107.0
C-24811,100050.18
C-16332,35992.54
C-33201,27539.85
C-4298,79833.42
C-14710,16300.26
C-19611,67168.43
C-46094,45180.46
C-24881,128003.76
C-25641,39967.62
C-38932,24858.08
C-41677,0.0
C-48029,146834.15
C-26802,27988.88
C-31411,135185.94
C-21777,32857.37
C-2088,76261.15
C-21745,40042.05
C-48895,0.0
C-24482,15373.05
C-18210,45186.63
C-4405,16796.96
C-18766,66637.96
C-46255,14303.96
C-23528,160481.53
C-40959,170611.67
C-35532,15171.85
C-9624,48990.28
C-8390,16564.79
C-37576,24349.75
C-19559,0.0
C-29421,25518.1
C-8450,0.0
C-28966,47324.25
C-8762,20373.78
C-20217,60866.85
C-5105,18283.93
C-35404,120871.29
C-8127,25719.8
C-5553,23196.18
C-1571,14216.28
C-25709,0.0
C-41410,100202.07
C-19755,79735.69
C-19168,24719.96
C-28369,92205.69
C-34039,66223.55
C-40576,39263.81
C-4903,48610.88
C-244,23541.43
C-4494,63551.65
C-42653,0.0
C-13826,10053.47
C-38710,59119.77
C-20835,0.0
C-29736,0.0
C-9207,51240.83
C-29748,21201.47
C-12736,0.0
C-37852,39773.05
C-11694,11060.17
C-13541,161023.07
C-19077,0.0
C-8668,20297.25
C-47725,0.0
C-25978,28184.36
C-48796,47799.93
C-18341,141806.64
C-47856,71603.63
C-40120,31016.0
C-47769,104822.78
C-24024,23945.63
C-44676,0.0
C-47396,0.0
C-47706,9110.16
C-42007,0.0
C-25882,0.0
C-20722,32482.56
C-14096,0.0
C-10731,62368.24
C-48689,51869.09
C-45932,32971.86
C-743,51694.6
C-28605,0.0
C-47513,0.0
C-16866,23051.52
C-16950,21908.69
C-38461,41773.34
C-45740,0.0
C-9725,101915.33
C-2480,24410.33
C-31256,46593.42
C-38240,49835.63
C-17024,24359.21
C-31736,41569.14
C-40248,38843.2
C-43021,0.0
C-28703,30166.64
C-20768,53580.29
C-37446,78246.32
C-16626,32020.98
C-25853,56833.06
C-13054,116485.1
C-3283,56878.87
C-43454,306.1
C-3080,65919.38
C-26619,39137.87
C-48366,0.0
C-49489,52446.11
C-45027,8307.51
C-46312,42947.3
C-37303,110054.2
C-5366,11971.58
C-46077,0.0
C-47599,0.0
C-28552,60154.85
C-35179,48505.51
C-6611,195179.34
C-24579,66473.31
C-14460,123180.73
C-31903,184067.33
C-34763,120319.79
C-4254,17624.7
C-15361,129686.57
C-551,57208.28
C-16174,29664.65
C-22846,18744.34
C-7821,0.0
C-7260,36761.76
C-789,61561.76
C-43186,40459.18
C-8918,20441.06
C-9936,30174.76
C-19892,42655.05
C-29873,28815.45
C-164,127399.58
C-43493,0.0
C-44040,0.0
C-33848,45643.53
C-24434,17833.16
C-35117,163399.55
C-44141,31248.54
C-48563,0.0
C-38030,55403.01
C-14445,17686.9
C-24139,60264.55
C-23669,37619.52
C-12051,40100.54
C-25472,57622.04
C-16611,0.0
C-19076,52396.98
C-11126,27535.21
C-33131,19666.09
C-33679,23870.5
C-48458,71162.25
C-1425,22682.84
C-42294,46541.86
C-30824,41303.36
C-15601,85562.07
C-47724,25969.43
C-43628,50803.12
C-550,81066.9
C-40825,61184.8
C-10165,120996.7
C-27830,56558.17
C-8385,22982.74
C-38217,15341.49
C-24819,34160.35
C-5820,29169.29
C-25253,80560.18
C-23311,0.0
C-6038,11201.69
C-49070,26163.07
C-15111,29948.15
C-48784,1596.17
C-27174,123597.27
C-43315,0.0
C-35510,20443.89
C-40167,0.0
C-17977,92196.22
C-12447,41038.22
C-13484,0.0
C-12996,47843.24
C-47115,161188.95
C-22743,101820.21
C-1047,21876.78
C-31729,195219.69
C-14296,23735.48
C-19664,31913.42
C-46326,6753.99
C-29935,8666.23
C-40401,2173.9
C-5996,16607.97
C-38561,8036.64
C-19532,80266.98
C-17726,37520.49
C-20309,23393.95
C-26871,73059.96
C-43647,0.0
C-1541,58586.04
C-19229,16219.39
C-15340,47308.44
C-32096,0.0
C-12707,19271.7
C-15372,16617.02
C-48619,0.0
C-18101,22873.61
C-8124,0.0
C-30846,53069.85
C-44399,0.0
C-4734,9902.15
C-10356,111486.29
C-37190,94345.31
C-15127,72077.34
C-33206,16875.34
C-49590,66993.41
C-46459,83858.33
C-8208,0.0
C-33396,105469.22
C-3854,45246.86
C-5994,7606.7
C-31910,22292.04
C-2526,97275.9
C-45799,78254.48
C-5724,68761.9
C-8271,114103.13
C-8123,0.0
C-24133,167929.73
C-5458,104592.18
C-3906,0.0
C-23601,15567.26
C-1291,75232.51
C-2456,77023.39
C-21144,14192.71
C-36312,41510.82
C-33014,161110.82
C-24063,56470.65
C-14473,50504.53
C-4520,39945.41
C-11396,17198.83
C-13661,97187.11
C-41402,0.0
C-9961,63393.58
C-12124,55502.94
C-49268,61962.97
C-586,38881.59
C-36614,58276.83
C-12712,115057.44
C-35230,24693.9
C-38902,47369.62
C-19555,160693.98
C-47164,0.0
C-22651,85750.32
C-33545,48932.65
C-39266,21886.0
C-9203,33607.87
C-26923,16143.58
C-8276,71658.18
C-28312,14092.2
C-703,19396.92
C-33262,0.0
C-14967,30242.5
C-15013,13073.82
C-3077,18125.98
C-29035,25559.69
C-6753,20665.09
C-38713,155341.54
C-4061,93944.7
C-23639,63718.4
C-43160,118735.57
C-43045,14564.65
C-18306,43873.24
C-18825,55549.76
C-7051,79168.87
C-19629,18609.21
C-47314,48303.64
C-5470,0.0
C-628,57921.82
C-23986,9753.38
C-38718,33438.45
C-5103,0.0
C-44748,0.0
C-12479,45380.41
C-21042,74769.61
C-42951,0.0
C-4694,12458.02
C-30701,144911.27
C-27891,92633.04
C-5930,13348.79
C-23314,0.0
C-38918,25005.13
C-29608,12530.52
C-10766,47659.31
C-46148,46572.89
C-21154,60405.98
C-16634,76622.79
C-34401,96312.78
C-21605,50112.03
C-39162,8354.24
C-29458,0.0
C-27651,117680.18
C-13403,68846.33
C-22265,60356.47
C-23698,100064.22
C-37552,16012.15
C-38140,158026.93
C-47479,90218.96
C-1860,84909.63
C-19536,126386.88
C-41187,102068.46
C-41871,33969.17
C-11811,165421.26
C-13644,0.0
C-22872,87946.23
C-44155,35032.14
C-33407,99631.22
C-8933,83085.22
C-7398,51615.65
C-26756,103462.79
C-31249,28096.65
C-10672,45222.45
C-11457,52521.08
C-30102,16713.69
C-41058,46237.85
C-34096,38177.91
C-20968,101597.21
C-45271,0.0
C-9629,22961.28
C-38597,17396.78
C-40580,25803.49
C-3243,47566.32
C-7052,25336.73
C-28887,48343.57
C-23261,127001.46
C-20285,81027.91
C-44719,0.0
C-43051,114976.51
C-9826,100295.94
C-36859,43479.05
C-26780,93158.16
C-36904,72515.12
C-878,26215.55
C-42236,84273.33
C-47334,38744.35
C-40560,0.0
C-21939,7688.23
C-27225,0.0
C-47763,6316.77
C-14029,19699.38
C-20879,172223.19
C-23134,16171.9
C-48958,0.0
C-17491,14996.25
C-6560,51209.31
C-43636,0.0
C-6619,74747.46
C-35311,32773.57
C-26758,138897.74
C-15806,196368.91
C-10934,8918.81
C-38350,7421.9
C-20474,121293.45
C-3125,37473.44
C-16280,23559.75
C-37202,0.0
C-46637,765.84
C-29272,47489.25
C-16002,33497.46
C-12675,13744.62
C-16036,8871.98
C-25910,118362.47
C-44533,28430.99
C-29191,68195.94
C-17413,65799.17
C-13292,53380.37
C-28982,14466.84
C-10904,0.0
C-47102,50598.23
C-45161,0.0
C-26505,66614.35
C-11212,119777.92
C-18077,66919.56
C-33820,0.0
C-36207,87105.7
C-49351,34071.11
C-9568,62399.94
C-9015,56862.58
C-9081,104800.05
C-36713,44711.52
C-24140,56799.92
C-3282,20616.43
C-24443,54508.67
C-21977,11761.94
C-31748,0.0
C-727,0.0
C-24808,0.0
C-4556,124119.52
C-8632,90709.27
C-34827,147819.17
C-16467,10199.38
C-1216,53427.96
C-17710,9945.7
C-37971,12154.11
C-36894,77734.83
C-33643,30967.33
C-37922,0.0
C-42186,15036.35
C-3656,29336.48
C-28052,80532.07
C-41808,55647.34
C-10293,23355.07
C-47908,52723.56
C-37495,79154.57
C-19667,94336.05
C-46017,35316.56
C-16051,34208.08
C-10104,0.0
C-47064,24933.65
C-39562,29922.95
C-26518,21159.1
C-9119,21180.6
C-23217,0.0
C-613,0.0
C-33161,22528.6
C-3922,14695.96
C-43930,0.0
C-1357,0.0
C-29182,206031.42
C-27143,8157.28
C-16545,62374.55
C-33907,93524.79
C-31007,33804.67
C-36415,0.0
C-15495,68015.39
C-28662,9396.25
C-26544,0.0
C-22879,65088.2
C-39494,42855.8
C-2813,11537.66
C-40306,33570.0
C-20355,95324.22
C-13342,26290.09
C-14107,79794.22
C-44720,63534.16
C-11172,16178.99
C-9912,58455.65
C-8932,18980.94
C-40111,0.0
C-11780,45562.74
C-33832,113301.6
C-20846,83214.99
C-30744,23925.41
C-8429,20661.08
C-49467,0.0
C-4567,155682.17
C-33193,69549.76
C-17337,0.0
C-24088,20547.49
C-2803,48866.08
C-6864,34185.31
C-42612,0.0
C-38180,17866.46
C-30720,20302.29
C-9598,108684.84
C-2009,39872.59
C-147,31698.76
C-13951,46439.34
C-37787,21129.81
C-48398,91118.96
C-30473,16883.6
C-32031,15765.19
C-47246,0.0
C-42204,51432.19
C-6608,0.0
C-34899,21452.3
C-4029,12098.65
C-44658,49279.3
C-16585,42194.68
C-29465,102560.42
C-26845,164727.96
C-2575,48101.32
C-49725,54258.74
C-41599,52704.24
C-40851,39200.94
C-17466,49599.03
C-19299,55032.42
C-22029,12253.66
C-16532,24208.98
C-36324,38239.62
C-46437,0.0
C-867,12042.48
C-28425,58486.08
C-40100,0.0
C-11523,62695.43
C-14272,175149.89
C-7546,24722.59
C-6448,0.0
C-37705,4894.76
C-3761,31077.87
C-16662,43564.25
C-10694,59804.86
C-17442,23502.7
C-7615,74449.02
C-13534,70338.86
C-48106,0.0
C-25727,6402.09
C-38268,89772.74
C-6194,164952.77
C-41167,92356.46
C-43098,38050.82
C-412,33516.16
C-7222,0.0
C-17409,57329.92
C-10501,51842.78
C-1219,29800.48
C-28611,38920.29
C-18723,73114.36
C-11729,2957.43
C-12618,103846.48
C-38781,16793.18
C-24083,53504.99
C-20197,39690.59
C-13024,49617.6
C-49028,0.0
C-42189,1455.7
C-47351,20055.59
C-33769,72340.81
C-30589,25641.25
C-22067,12711.97
C-32870,33229.54
C-43749,0.0
C-39480,0.0
C-25855,13020.4
C-35374,19565.04
C-47788,189912.1
C-21187,47476.25
C-12277,59916.51
C-27947,0.0
C-44486,0.0
C-6703,27152.12
C-35743,0.0
C-10368,33527.92
C-47231,14797.99
C-33393,3861.14
C-42566,0.0
C-47931,68552.37
C-27348,31748.69
C-9133,24998.81
C-45125,35949.31
C-20348,19986.79
C-12062,72860.67
C-39262,65252.42
C-41688,74504.72
C-4277,43243.19
C-18731,121097.43
C-40399,122600.63
C-37307,115819.4
C-43590,0.0
C-26779,77706.67
C-2021,58458.84
C-37755,109393.56
C-6525,32129.15
C-44700,0.0
C-49091,0.0
C-6958,25526.67
C-18379,48556.29
C-14762,46708.82
C-49522,0.0
C-9058,18913.21
C-11998,119704.05
C-19649,13439.35
C-28529,45771.14
C-46484,58799.35
C-7842,19328.35
C-17904,59262.09
C-16149,92641.97
C-48311,78832.63
C-20433,25485.67
C-31860,15960.54
C-4316,67701.76
C-45700,0.0
C-21021,53969.18
C-15965,0.0
C-39430,61571.63
C-35269,58490.05
C-49545,22248.85
C-28415,51020.67
C-9937,18050.4
C-44839,0.0
C-5085,18840.27
C-4291,0.0
C-30942,3884.13
C-6880,205915.11
C-49564,0.0
C-21704,97395.77
C-23953,58520.6
C-25482,20716.9
C-38847,0.0
C-10435,0.0
C-33305,83576.22
C-43245,0.0
C-45763,69063.82
C-38602,64400.44
C-16836,23382.83
C-49420,102623.97
C-13527,0.0
C-33434,27771.8
C-23915,0.0
C-39709,12616.8
C-33420,47327.76
C-3191,74943.29
C-35869,125228.77
C-18219,0.0
C-23762,17847.67
C-48558,101782.61
C-10604,0.0
C-36844,76617.79
C-43979,59613.13
C-2590,29529.9
C-12428,47885.52
C-3007,22714.68
C-47443,0.0
C-8951,25882.83
C-3111,0.0
C-24963,90001.9
C-5134,25057.39
C-41109,26432.87
C-44582,0.0
C-38628,128168.46
C-43996,65269.51
C-3826,19300.15
C-34221,100943.56
C-35521,38417.81
C-24986,35091.8
C-24701,25981.87
C-433,36105.38
C-17071,0.0
C-44951,0.0
C-40981,48803.21
C-3168,108830.68
C-12120,43121.19
C-20066,50243.9
C-40855,0.0
C-33950,35181.58
C-16255,86604.56
C-35757,118635.0
C-43464,31864.24
C-105,0.0
C-9032,48895.59
C-2528,12498.9
C-45591,306.1
C-48791,0.0
C-10641,0.0
C-18464,98647.34
C-41513,53333.91
C-15399,60722.02
C-40429,55778.53
C-47486,0.0
C-28548,0.0
C-35475,61155.98
C-36934,157260.53
C-41349,0.0
C-343,74038.54
C-17058,158936.82
C-1933,28158.53
C-17332,78037.18
C-7308,0.0
C-10015,99209.88
C-31784,47707.0
C-35165,0.0
C-16444,10071.62
C-36494,12598.04
C-43022,12733.82
C-16086,47563.23
C-6893,122772.1
C-6362,0.0
C-34803,30289.12
C-40695,0.0
C-15703,186394.29
C-36349,51107.68
C-532,27441.96
C-9160,103773.7
C-7680,75825.96
C-15391,66215.38
C-43126,20650.82
C-13937,176429.0
C-43019,0.0
C-36974,57190.85
C-27545,79621.79
C-16654,39289.32
C-48573,74880.47
C-22589,0.0
C-39475,62196.96
C-20235,62865.8
C-13124,97076.76
C-37159,32018.57
C-708,20176.63
C-9313,15776.5
C-6785,14294.28
C-30619,19163.38
C-48854,205288.77
C-46775,0.0
C-14405,142094.82
C-16484,106452.8
C-4745,23817.39
C-35504,197502.16
C-36203,92053.06
C-41367,39097.05
C-34199,56276.35
C-40379,44255.72
C-45316,42365.43
C-29347,27074.29
C-48535,9477.24
C-2462,57781.91
C-30141,45514.4
C-20521,26748.83
C-11689,92703.09
C-48249,25567.37
C-39420,90720.51
C-37821,0.0
C-16045,130210.67
C-42508,566.86
C-17007,13559.75
C-5720,64736.24
C-17672,0.0
C-44687,0.0
C-45494,0.0
C-49660,0.0
C-39550,116945.25
C-31673,139017.63
C-47227,0.0
C-33173,25414.92
C-13745,58465.38
C-18660,21678.54
C-38041,39921.22
C-14364,0.0
C-40469,120360.19
C-2101,91926.66
C-27523,65450.39
C-30310,55610.8
C-21574,2071.06
C-25195,50227.92
C-47602,27415.25
C-37509,113826.64
C-22081,53181.06
C-28637,0.0
C-40809,9695.53
C-35317,93632.42
C-31783,64457.63
C-10480,32186.31
C-46306,99841.84
C-26645,34018.0
C-46102,97218.7
C-20306,41371.6
C-43350,5177.66
C-12569,0.0
C-40147,57901.09
C-2545,64341.38
C-41211,40550.86
C-43144,0.0
C-27810,18744.31
C-27465,0.0
C-49938,0.0
C-48118,62182.85
C-38709,32283.89
C-47012,0.0
C-25243,86871.98
C-3325,15864.19
C-163,15198.15
C-46930,0.0
C-43949,56173.05
C-3796,0.0
C-19242,21808.44
C-1657,71251.14
C-5196,40301.59
C-17131,15991.5
C-27411,81900.32
C-26547,104843.71
C-32252,123653.74
C-36293,43389.78
C-15868,63156.24
C-30181,5177.66
C-24376,64788.58
C-3503,25338.43
C-17093,0.0
C-18483,25625.77
C-33442,11863.98
C-47507,172237.57
C-29677,0.0
C-43233,0.0
C-34989,50752.17
C-33804,33206.62
C-32191,61694.51
C-48861,0.0
C-9660,27575.66
C-16410,117051.29
C-44430,0.0
C-40705,26811.18
C-27825,60355.68
C-14032,140458.0
C-48016,47741.8
C-31100,63248.29
C-11477,64455.81
C-41012,53686.29
C-21622,55365.22
C-48666,0.0
C-2651,56223.86
C-11971,143668.99
C-47335,25948.52
C-37290,41348.46
C-5507,52242.29
C-21630,35524.87
C-24356,30768.72
C-1418,181158.32
C-37959,31682.65
C-34947,47463.7
C-8378,7606.51
C-5647,31421.65
C-31735,167666.1
C-1033,0.0
C-43011,128138.69
C-26782,47971.87
C-24588,0.0
C-9255,0.0
C-16972,8641.82
C-19013,50531.87
C-28470,88938.84
C-31394,21513.48
C-49543,52603.95
C-20669,95884.14
C-46628,132445.45
C-4329,61803.74
C-733,35513.79
C-7624,24567.72
C-39386,37258.36
C-47549,2733.08
C-592,22607.53
C-39528,81702.01
C-32810,0.0
C-20845,15067.54
C-23593,58709.45
C-16594,44950.11
C-28739,47737.15
C-6959,35848.32
C-34040,8477.42
C-24538,0.0
C-49837,40217.44
C-6896,7817.37
C-11269,79631.71
C-1687,27243.57
C-8481,160363.02
C-34008,18257.67
C-44597,9775.61
C-48501,35288.43
C-36756,53356.45
C-9528,22595.95
C-37191,55732.68
C-45553,0.0
C-5989,23821.87
C-8306,92341.37
C-37163,0.0
C-5020,87647.87
C-39531,0.0
C-24186,12452.9
C-2034,10317.47
C-6272,72518.53
C-31281,26175.61
C-22539,107974.39
C-22635,61313.45
C-42726,0.0
C-46021,0.0
C-41827,28012.9
C-34735,0.0
C-49050,32096.52
C-31964,51601.09
C-21488,0.0
C-46922,85821.54
C-26422,22435.14
C-7283,87062.0
C-8898,115991.77
C-19317,24498.9
C-7924,7104.55
C-38755,82511.58
C-38035,74769.79
C-26541,69175.2
C-13255,10686.67
C-33665,30185.4
C-17979,68004.12
C-15071,28582.24
C-15518,29470.41
C-7777,69888.85
C-16371,0.0
C-42978,66286.91
C-25742,36636.11
C-23131,113256.23
C-19808,34298.86
C-23577,33761.31
C-24269,55724.48
C-30130,0.0
C-34007,0.0
C-6945,17646.32
C-30147,26957.66
C-20582,33912.44
C-11816,46811.15
C-21199,63599.17
C-7584,52716.07
C-21231,45115.18
C-25623,17430.13
C-47489,0.0
C-44527,0.0
C-28199,35101.58
C-46655,49436.83
C-20102,43070.6
C-27505,0.0
C-19288,0.0
C-36020,119230.06
C-5452,28161.11
C-36290,36612.29
C-47138,57529.4
C-19826,57307.19
C-18176,28100.59
C-23652,89906.17
C-18190,29007.02
C-5207,41640.33
C-37134,34287.11
C-36743,77802.25
C-342,111917.09
C-20912,25808.09
C-6669,24880.23
C-14199,73225.6
C-5693,24299.88
C-1890,57605.33
C-13062,120526.49
C-13096,51853.32
C-4523,0.0
C-32348,10814.65
C-37447,36531.92
C-18769,5817.97
C-3353,26102.4
C-856,76926.52
C-2181,102999.96
C-24013,25791.65
C-8411,37989.6
C-11470,42717.28
C-8964,68143.21
C-41704,31702.22
C-11149,46142.01
C-2915,86827.1
C-28033,0.0
C-18330,27067.42
C-16025,22724.37
C-21056,23462.69
C-29582,21066.88
C-24728,91940.86
C-29953,0.0
C-24684,54462.17
C-15019,48876.6
C-6610,46009.11
C-2185,37021.07
C-29796,26749.03
C-43815,0.0
C-5139,38610.37
C-40585,122837.51
C-37650,83438.53
C-40680,36490.58
C-20637,0.0
C-44171,67116.04
C-26469,39426.83
C-5655,53665.32
C-35789,19445.38
C-9855,28852.25
C-13522,36517.03
C-27211,26668.28
C-18800,31015.27
C-34145,21637.34
C-3719,11988.43
C-46412,0.0
C-36171,23550.75
C-16591,0.0
C-37750,36204.79
C-29513,21311.49
C-41146,27958.71
C-16179,39870.66
C-13035,64723.8
C-39315,17014.8
C-9754,7839.97
C-44506,0.0
C-13402,23664.05
C-46364,0.0
C-2406,25829.11
C-39724,21928.21
C-17953,46783.9
C-17377,8024.35
C-22162,62896.7
C-30544,161337.95
C-9327,44015.99
C-11528,0.0
C-1776,185869.28
C-40611,100578.03
C-34768,73572.79
C-24746,28145.07
C-48312,0.0
C-39060,0.0
C-30034,65073.38
C-45206,16199.14
C-33970,7393.61
C-28438,64351.89
C-6099,62210.72
C-15661,115999.93
C-4984,44885.26
C-27036,31187.03
C-16087,50534.68
C-7422,135256.85
C-25154,163743.87
C-21063,36467.32
C-46123,0.0
C-7827,28846.65
C-4105,174370.29
C-42606,16853.12
C-22065,71016.33
C-46248,0.0
C-29765,10597.71
C-35237,23322.85
C-29349,0.0
C-49910,0.0
C-29160,94602.65
C-12729,23383.92
C-22805,59273.49
C-39372,38030.23
C-10006,87785.68
C-45364,17611.57
C-16729,31211.67
C-19219,62574.51
C-22004,96111.82
C-16288,49555.94
C-24242,55483.9
C-29574,163252.61
C-18913,56269.01
C-346,7554.12
C-32691,85012.41
C-29010,22073.41
C-3474,10477.75
C-21841,68905.55
C-39379,33469.49
C-44706,172607.69
C-17569,30876.83
C-22935,82080.93
C-44499,0.0
C-48434,43169.59
C-22214,0.0
C-48444,66825.32
C-23465,55437.84
C-26702,48793.71
C-11271,32742.67
C-4202,96537.45
C-11145,0.0
C-10182,38248.99
C-41537,98602.94
C-1121,22062.7
C-15608,35585.08
C-32028,111141.87
C-31084,43066.05
C-22340,0.0
C-28510,47862.04
C-35352,103517.95
C-47728,114903.24
C-24111,55542.17
C-13770,40995.46
C-37767,23578.69
C-15980,739.78
C-10972,58013.6
C-15393,143256.62
C-315,35891.18
C-31765,16769.58
C-15898,9422.04
C-23055,85137.19
C-9869,101373.31
C-43622,0.0
C-3561,166149.69
C-21966,62327.11
C-24429,14135.71
C-30554,67001.88
C-41277,88446.73
C-26559,28824.18
C-19399,186739.58
C-16559,0.0
C-33207,14424.15
C-21688,46192.9
C-23941,54368.24
C-42083,0.0
C-5038,4582.31
C-12302,45426.21
C-6313,37432.01
C-26517,25360.62
C-11660,45252.39
C-331,193072.35
C-30208,0.0
C-43459,18879.1
C-48525,0.0
C-31930,27209.94
C-44877,104743.3
C-30637,106742.33
C-29121,80085.38
C-26118,117232.97
C-2150,98078.76
C-16285,36094.76
C-21336,68299.01
C-482,10428.32
C-21173,44459.57
C-20868,84355.21
C-3715,116826.34
C-8,0.0
C-31044,21246.39
C-11991,51019.09
C-49672,0.0
C-47265,0.0
C-8683,42574.01
C-35901,41192.68
C-31414,27091.99
C-27227,4466.98
C-43876,42366.62
C-11365,112339.92
C-26694,49103.36
C-14891,118594.12
C-33074,66014.96
C-6053,14752.35
C-45632,0.0
C-37782,34424.18
C-40513,109543.49
C-13892,83745.08
C-29313,83364.43
C-19701,22536.85
C-24375,83601.29
C-21504,96368.44
C-48930,79993.57
C-12841,102388.23
C-47189,45810.82
C-12597,0.0
C-29210,8321.87
C-14297,117946.52
C-40192,0.0
C-16607,29963.32
C-20093,179699.49
C-30625,42302.31
C-31223,71982.85
C-47667,0.0
C-25239,31342.51
C-21119,159611.94
C-9637,18308.68
C-1726,58281.63
C-32735,104810.43
C-3403,54639.06
C-45186,9036.83
C-31397,25383.59
C-38566,42483.2
C-20170,21889.68
C-4915,162705.1
C-37237,42850.32
C-45828,11546.08
C-9658,85194.11
C-17949,9096.52
C-29360,38252.86
C-14362,51685.75
C-35175,58156.11
C-38257,204628.41
C-33225,28803.86
C-34564,0.0
C-19320,22866.55
C-39827,46397.89
C-18312,0.0
C-20148,23594.17
C-17028,154345.86
C-39793,25388.63
C-39607,50659.4
C-43116,287.37
C-13098,29181.76
C-12028,57415.34
C-40593,0.0
C-47315,4468.6
C-48408,121851.93
C-47352,30163.85
C-1702,82839.31
C-45036,0.0
C-42986,32635.86
C-27390,47823.26
C-49222,0.0
C-45728,0.0
C-4301,9405.97
C-47680,36828.98
C-18245,0.0
C-28956,89332.42
C-1912,33917.26
C-6377,0.0
C-5014,197287.96
C-38435,19235.68
C-48314,42805.42
C-22330,23657.01
C-4908,13008.38
C-30572,48652.67
C-33544,48138.82
C-5212,7477.29
C-19644,49911.08
C-4003,78534.98
C-8797,46762.79
C-32486,41757.8
C-43025,50610.25
C-11206,22426.38
C-16373,29478.52
C-3869,166120.3
C-25452,57934.05
C-46991,69078.11
C-25206,78627.43
C-49040,111137.99
C-19882,0.0
C-47375,50025.09
C-46672,88511.62
C-874,22420.4
C-42686,0.0
C-15105,30214.71
C-2292,39886.49
C-23956,22815.98
C-22220,1238.0
C-31703,25719.89
C-11163,47725.57
C-46135,27014.38
C-15488,9499.9
C-15577,0.0
C-8484,35925.83
C-45357,0.0
C-5960,25490.07
C-25186,0.0
C-42479,14091.95
C-27957,29008.58
C-704,134016.44
C-39472,50826.79
C-30798,217040.34
C-13428,38655.52
C-43559,15291.85
C-44069,0.0
C-37126,70132.52
C-30008,57953.65
C-2208,87711.18
C-724,47490.09
C-42871,27549.32
C-15864,30320.9
C-49727,0.0
C-7893,66413.27
C-33881,100456.5
C-2555,52315.16
C-13205,16188.69
C-32645,38731.46
C-19333,190361.9
C-3493,0.0
C-5617,28224.03
C-12878,0.0
C-23244,110026.49
C-20747,0.0
C-41215,163868.23
C-25222,48436.33
C-19960,26012.65
C-40236,83736.53
C-27462,62287.05
C-14738,27470.19
C-28390,26628.43
C-46789,60896.76
C-8931,54604.08
C-424,110267.38
C-47983,50194.96
C-46540,149942.85
C-1834,135124.05
C-43986,0.0
C-8999,40210.2
C-44542,10344.99
C-37663,0.0
C-9683,26493.92
C-27254,72067.28
C-38863,23550.96
C-15809,57304.87
C-32608,23073.14
C-4184,49287.63
C-12448,0.0
C-3382,29304.13
C-10810,41300.59
C-7699,48058.01
C-48142,0.0
C-10446,35461.27
C-2132,23796.06
C-17811,19551.97
C-10329,28920.2
C-33024,115591.74
C-42738,22180.01
C-32018,58551.77
C-11519,67980.48
C-37617,31064.24
C-35304,42243.6
C-23745,39952.1
C-38441,26212.7
C-15699,95067.74
C-3488,8925.54
C-7916,32466.43
C-11343,79201.74
C-20338,105150.21
C-42996,0.0
C-34854,44431.34
C-4682,31270.23
C-18039,50669.72
C-4989,56707.26
C-34507,16629.19
C-30364,9115.85
C-38194,101230.75
C-41337,0.0
C-1978,121822.26
C-21249,15294.04
C-862,100790.2
C-45291,0.0
C-25827,27946.82
C-20471,5634.77
C-21526,29396.68
C-47951,0.0
C-20059,24133.89
C-25191,71107.93
C-6829,14410.42
C-38266,60864.04
C-1830,42514.88
C-29060,17476.09
C-1193,40042.39
C-36632,18438.44
C-48700,2648.51
C-5000,8353.46
C-33841,51669.93
C-2227,41370.66
C-8315,15755.62
C-34479,48209.2
C-23272,77589.98
C-39258,50612.9
C-15698,27605.57
C-33165,125828.57
C-46800,1042.93
C-4461,17765.85
C-15805,49834.64
C-45163,101143.56
C-47387,0.0
C-35427,67612.91
C-21828,72445.6
C-41859,0.0
C-26423,17140.47
C-16955,30478.01
C-28285,167919.8
C-5571,175778.09
C-44898,49923.09
C-39096,58607.78
C-35398,183584.19
C-9841,229994.39
C-31544,0.0
C-19918,0.0
C-19359,65989.72
C-46257,45235.11
C-2681,12132.95
C-29831,14874.98
C-23265,14400.94
C-15614,0.0
C-43050,0.0
C-35424,10338.57
C-12797,0.0
C-35373,55271.86
C-34325,48910.75
C-22321,9749.57
C-25878,151505.6
C-15125,96346.61
